Product,Brand,Price,Rating,Review,Votes,Review_Length,Polarity,Sentiment
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,"Excellent product, thank you very much",0.0,38,0.63,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Still learning all the bells and whistles but it works great!,0.0,61,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,It is not fully unlocked. You can use tethering in other network than AT-T,0.0,74,-0.125,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,works perfect with Tmobile.,0.0,27,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Good,0.0,4,0.7,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"Loved this phone for my husband, easy set up and in perfect condition when it arrived.",0.0,86,0.7111111111111111,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Phone is great. Everything works just fine.,0.0,43,0.6083333333333334,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,It is a great phone but it was a little difficult to get it to work on my T-Mobile service. Great price!,0.0,104,0.278125,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,great phone works awesome.,0.0,26,0.9,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,It worked.,0.0,10,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Excellent item,0.0,14,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Phone looks like picture and was able to change to my service cricket with not problem. The only thing I do not like is the phone is very small I thought Samsung Galaxy 4 were big. The battery does not hold a charge and it takes forever to charge.,0.0,247,0.04375,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,This phone works well so far. Sometimes it freezes but I just hold down the power key to turn the screen off and on.,0.0,116,-0.018518518518518517,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"This backside phone is not working, it is overheating and shutting down, I purchase a new and not used instrument. I am very disappointed",0.0,137,-0.3313973063973064,Negative
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,I have an iPhone 6 and bought this for a friend... wow nice phone and does everything the iPhone does at a dramatically cheaper price,0.0,133,0.35,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,"Phone works well with one exception. Quite often I get a display saying either ""SIM card removed"" and requires a reboot or ""SD card was removed"".I'm watching this condition to see if it becomes chronic, in which case I will be forced to take advantage of my 1-year warranty. By the way, gold contacts on SD and SIM have been cleaned and reseated.If you have any alternative suggestions I would certainly welcome them.",0.0,417,0.25,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,"The Product is rated as New, However, the cover can't close flush the body at the edge since a screw poke out. Somehow, It indicates that this product didn't pass thru. the QC of factory.",0.0,187,0.13636363636363635,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Great phone at a great price. Works perfectly,0.0,45,0.8666666666666667,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Phone worked as promised and in good condition. Happy with it!,1.0,62,0.85,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,This product is exactly as described. They look and work like brand new phones.,0.0,79,0.19318181818181818,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"Just recently purchased this phone (~3/28/16). Love it so far. It was purchased for my husband who is very electronic challenged and he likes it. If he can hear the phone ringing while in the carrier (which he can) that is a big plus. The vendor even delivered before promised date, cudos to you.",0.0,296,0.16,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,product is great. love it,0.0,25,0.65,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Great phone for the money! Brand new in the box! I took it to my at&t store and they transferred my information from my old phone to the new one!,0.0,145,0.36022727272727273,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Nice phone. Its small enough to fit in my pocket. Love the S4 technology.,0.0,73,0.25,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,works great.as described.,0.0,25,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,order was shipped on time and the product was as advertised,0.0,59,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"Phones was in perfect condition. Works great on Cricket Network. No issues at all, love the phone.",0.0,98,0.7666666666666666,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"i bought this phone not even 30 days ago and it was defective,, the phone stopped opening up after 3 weeks, i have video to prove the results,,, no user damage,, just blank screen,, sometimes filled with random digits and green screen of death,, usually just blank with the buttons along the bottom lighting up with no screen,,, it was on and off for a week for me before it finally stopped opening all together, i am going to try this product one more time hoping the product they originally sent was defective. i have been a Samsung customer my whole life and i have never been this disappointed in my life. if this is what the offer for phones i say never ever buy from them,,, they will only lie to you and let you down,,, trust me this is the phone that will make me never buy from them again,,,",0.0,800,-0.02927350427350428,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,"Would be 5 stars, great phone, good price. But, in the picture that it shows, it shows two cables, one I imagined would be headphones, I did not receive any, the screen was slightly scuffed, nothing terrible. And it did not come in Samsung box, slightly disappointing but overall great phone. I ordered mine from ""Observeye"". Phone arrived fast.The phone was ""refurbished"".Also I don't believe the charger is the factory charger either.",0.0,436,0.07619047619047618,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Phone looks like picture and was able to change to my service cricket with not problem. The only thing I do not like is the phone is very small I thought Samsung Galaxy 4 were big. The battery does not hold a charge and it takes forever to charge.,0.0,247,0.04375,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,This phone works well so far. Sometimes it freezes but I just hold down the power key to turn the screen off and on.,0.0,116,-0.018518518518518517,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,"It's a great phone, the only problem we had was that even though it's says it's unlocked, still you are not allowed to tether internet from the phone, the company does not allow it. Other than that, happy with the purchase.",0.0,223,0.36875,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Great Product,0.0,13,0.8,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,might be NEW but this phone never worked right and quit working after 12 days of activation.,0.0,92,0.21103896103896103,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,Arrived without a packing slip and charger. Cosmetic issues on phone,0.0,68,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,"The phone gets 2 stars because it worked fine for 2 months. Almost to the day. Then, without warning it stopped reading the sim card (ATT customer) rendering the phone useless. I contacted the seller and I returned the phone for repair or replacement. I received my phone back yesterday after the seller replaced the motherboard. This review is not for the seller, only the phone itself. I went to the local ATT store (hated only 2nd to Walmart) and had phone/sim card reactivated. All seemed well. Everything seemed to be working. Then about an hour or so later my son called. I couldn't hear him and as it turns out he could not hear me. Thankfully, the texting worked and after many calls, texts, restarting and playing around with this phone, it was obvious the hearing/ear/microphone was not working. Defective.Back to hated ATT store to reactivate my trusty old phone (thank goodness I have one) and called the seller. To sum up, I've been sent a return label and this piece of crap phone is going back again.Do yourselves a favor and don't buy this phone. I'd like to make it clear this review is for the phone only and not the seller. I will leave feedback for the seller once this issue is resolved. Which, by the way things are going, may not be for awhile.",0.0,1267,-0.11666666666666664,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Perfect. No flaws. Works like new,0.0,33,0.5681818181818181,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"The product itself is amazing. This phone runs fast with a clear bright screen amazing camera, sound and design. The size and weight its preferred too and I can't help but fall in love with this model. I bet you are wondering why I rated one star however. The reason being is because What I received was only but a shell of what it should have been. I did not get a sim card OR a warranty booklet that is to be included in the box. I also had noticed that the charger port of the phone was unreliably loose. Due to my past experience with Samsung devices I figured that was common and decided to roll with it. Turns out the phone also takes forever to charge. I really hope that' that's just my copy of the phone and not an issue with the model itself because a full nights sleep only got it from 0%-80% and using the phone constantly with the phone light with most of the power saving apps and features only gives me about 4-6 hours. That's frustrating cause I had just dropped the I phone 5 (cause of my displeasure with the Apple software and restrictions) and the IPhone could take less than an hour to charge fully and could last me a whole day.after about 2 nights of having this product the third night I get home from work with this phone under 3% of battery. I shut it off and plug in the charger for about 18 minutes as I watch a show on my computer so it could charge at its fastest. After one episode I checked the phone to see its charge and it wouldn't light up with the fancy battery icon and the LED was not on. I had realized that the phone was unresponsive, didn't light up, wouldn't show any sign of charge and worst of all wouldn't TURN ON. I tried many methods of trouble shooting to figure out why my new cellular device wasn't working and none had worked. Some told me to take out the battery and hold the power button, some told me to let It sit on the charger a while, I was also recommended to press and hold all the buttons for a certain amount of time and none of it worked. I called AT&T to complain and they had convinced me to do a return on this product so when I logged on to amazon I saw my phones battery icon appear and start charging again. I figured that I was supposed to leave it on the charger for a lot longer than what the previous website suggested if that's the reason why it came back to life. I was literally 2 seconds away from shipping this back and getting my money back, I give it a few more days to stop being unreliable before I demand a FULL return for this defective device because I am not spending the initial 200 dollars and what I pay a month for THIS.",0.0,2611,0.1119331523177677,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I've tried my phone for almost 6 months and it's been nothing but trouble from day 1. I had issues when I first ordered one it didn't connect to any of my laptops and there was a malfunction. Then I was sent another one and now this one has problems. The screen freezes more frequently now, the texting features don't work. I have not dropped this phone, but it sure feels like that this had problems since the day I got it. I should have returned it completely instead of getting a replacement. I bought this as my S3 charging port went bad after 3 years and I didn't have any other problems other than that. I should've just replaced the charging port and it could've resolved my issues. I'm highly disapointed that after spending almost $200 and my phone's already malfunctioning.",0.0,783,0.04600000000000002,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,So far I am happy with this phone.!!,0.0,36,0.55,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I had the phone set up at an AT&T corporate store. A few hours later, when I tried to use the phone, it would not work. I called AT&T, and they advised me that the phone would not work on their network because their database indicated that it was reported stolen or lost. I returned the phone.",0.0,293,-0.06666666666666667,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,I got the phone and it was locked so I had to go get it unlocked for 40 dollars,0.0,79,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,I found one defect. The hearing ceases when at loudspeaker call.,0.0,64,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I'd give it ZERO stars if I could. Spent close to $300 for a phone they claimed had only been in use 14 days, had been tested and was working. Well, they didn't test it well because ironically after the 30 day return option had expired, the phone started to glitch out. Thought it was a bad battery, ordered one online, when it came, I made the swap. That only put a band aid on the issues which seemly grew worse as time went on. The screen started to act up among other issues, then it died. Did what anyone would do, put it on the charger, overnight. When I awoke the next day, still wouldn't come back on. When I found a place that could take a closer look it, I was told that the battery was fully charged, the screen was operational and almost all other components were functioning as normal. Notice I mentioned ALMOST all other components? The motherboard, the vital part of this phone's operating system, was FRIED. Not from sitting in the sun, not from taking a swim, just fried. So, when this seller states something was fully tested and that it's only been used 14 days, think twice about buying it. I get that it didn't come with a warranty, however, when selling electronics, it is necessary to fully disclose the condition of these units so that the buyer is fully informed. Had the statement read ""the phone is a year old, has been used as intended but might have operational issues"" I would have passed on this one for a another less questionable unit. So BUYER BE AWARE!!!! Not everything coming from this seller will be as it appears or is as advertised and if you are a single mom like me that needed communication options but was not really wanting to part with $300, just keep your money and save it a few more months to buy something new and with a warranty. DON'T BUY FROM THIS SELLER. Simply send them a check with a note 'Merry Chirstmas', free money for you. I'm sure they will take it, no questions asked.",0.0,1932,-0.00447615535506159,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,"Fast, best WiFi connection, great camera, easy connection to my carrier (Consumer Cellular), only negative is the lack of a printed handbook for all the additional options included in this phone.",0.0,195,0.3555555555555556,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,My S3 gave out so I was confident this phone would be great.,0.0,60,0.65,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"The cell pone did not worked. · 4 times a day I have to turn it off and then on again.The service told me the cell pone , is not working good. What can I do?",0.0,157,0.7,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,The phone was routed..even though they told me it's not before I bought it.Also the phone has a reception problem...calls get disconnected a lot even when the signal is strong.,0.0,176,0.43333333333333335,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,I bought this as a upgrade so I wouldn't have to go through AT&T. I have had this phone for a couple days and have had no problems with it. I have a camo otterbox defender coming in the mail tomorrow,0.0,199,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,SCREEN DIE AFTER 1 DAY OF USE...I WANT A FULL REFUND OF THIS ITEM...JUST GOT ME YESTERDAY AND TODAY IS DEAD .... THE SCREEN COMPLETLY DIE,0.0,137,0.07499999999999998,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I am waiting on this company to contact me before writing my review , Phone I bought is not working after only 2 weeks.",0.0,119,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Costly,0.0,6,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,works like a champ!,0.0,19,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,The phone arrived as described. Great product. The battery life is not as long as I had hoped but the phone itself works great!,0.0,127,0.5833333333333334,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,The phone works with the new battery but has to be restarted every couple of days because it says it can't read the Sim card. But it's fine other than that. .,1.0,158,0.14267676767676765,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Happy with my purchase.,0.0,23,0.8,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,My husband is very please with his new Samsung Galaxy S4.,0.0,57,0.16818181818181818,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,without box and earphones,0.0,25,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,The best celular,0.0,16,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,The camera on the phone still has a defect. The Samsung tech support acted clueless. I wasted money again. The S3 had the same problem.,0.0,135,-0.1,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,2,Phone has problems charging.,0.0,28,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,I Love My Phone,0.0,15,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,The Galaxy S4 was not too expensive and at the same time a full featured multifunctional smart phone that takes excellent pictures.,3.0,131,0.21285714285714286,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,"Phone is good, I am using it in AT&T works well, but fails upgrade to 4.4.2.",1.0,76,0.09999999999999998,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,No complaints for now. Only had phone for two weeks so far,0.0,58,0.05,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,HOPE IS GOING TO MEET MY NEED.,0.0,30,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,bought as a gift they love it,0.0,29,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Works good. Good vendor,0.0,23,0.7,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Working great on Straight Talk.,21.0,31,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Love my phone,0.0,13,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,I bought to of these from seller. Both work fine just one of them had some large chips in the outer edge of the phone. Makes me worry that someone obviously dropped the phone numerous times with no case on it? Samsung makes a quality product so hoping it lasts a long time.,0.0,273,0.11619047619047618,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,I love my phone. Every thing I wanted and more.,0.0,47,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,3,"Good, except the fact that I can't share internet with this phone outside the US.It would have been good to know before I bought it.",0.0,132,0.4666666666666666,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I received the samsung s4 , charged it, but when I turned it on it powered down by itself and the volume turned off and on. I couldn't use it at all so I returned it. Was very unhappy with this purchase.",0.0,203,-0.4677777777777778,Negative
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Good quality product. Everything works.,0.0,39,0.7,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,Very happy with it. It does more then I will ever need. I really like the ease of talking your messages and other information.,0.0,126,0.39375,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"I am super pleased with my purchase!!!!! I bought a ""supposedly"" used phone from the seller Chubbiestech at a very reasonable price. I use the word ""supposedly"" because the phone I got had no problems - cosmetically or technically. I got all genuine Samsung parts and the shipment was really fast. Overall, I am truly satisfied with my purchase from Chubbiestech being that it was first time (^,^)",0.0,397,0.327037037037037,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,I have used it over one week it is very goodthxxxxx,0.0,51,0.2,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,"I bought cellphone with problems is not working at all,I am so frustrated about and I cant contact the seller to change it",0.0,122,-0.7,Negative
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,I received the phone the day I was suppose to. Which was nice.,0.0,62,0.6,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,It was what I expect it to be :),0.0,32,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Love the phone and the company It was sold by,0.0,45,0.5,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Works perfect and my better half loves her new phone!,0.0,53,0.37594696969696967,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,love it great cell phone awesome condition like new very happy with it order it as used pay just about half price delivery was fast definitely would recommend to any one who needs or wants a powerhouse cell phone bang for your hard work buck you will be all smiles like myself,0.0,276,0.3378030303030303,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,was really happy with the phone and then a month after warranty was up the camera quit and and hour later the screen quit. Never buying a phone from here or online again.,0.0,170,0.4,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Works excelent in Peru. It is unlocked!!,3.0,40,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,4,works fine,0.0,10,0.4166666666666667,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Wonderful phone,0.0,15,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Love the phone!,0.0,15,0.625,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Works really well.,0.0,18,0.2,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,1,Device was DOA.,0.0,15,0.0,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"Perfect. It was delivered in the time I was told, and packaged just as new with scratch guards all in place. It has worked just fine, just plugged my sim card in and viola! It is amazing how horrible my previous phone was working. I wished that Samsung wouldn't try to out do this phone.",1.0,287,0.1817550505050505,Neutral
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Very nice and good cell for unlocked. Seller is awesome and would do business again.,0.0,84,0.8266666666666667,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,The phone is perfect! The shipping was fast.,0.0,44,0.6,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,phone arrived in perfect condition,0.0,34,1.0,Positive
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,"The phone arrived quickly and was undamaged. Unless you're paying close attention to detail, the phone looks fairly new. The phone is not slow and functions normally.",0.0,166,0.19242424242424241,Neutral
